"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"LUX","GDP","TOT","USD_CAP","A","2007",84984.721145,
"LUX","GDP","TOT","USD_CAP","A","2008",90863.784075,
"LUX","GDP","TOT","USD_CAP","A","2009",86799.979136,
"LUX","GDP","TOT","USD_CAP","A","2010",90257.591595,
"LUX","GDP","TOT","USD_CAP","A","2011",94278.922851,
"LUX","GDP","TOT","USD_CAP","A","2012",96535.745828,
"LUX","GDP","TOT","USD_CAP","A","2013",100561.366405,
"LUX","GDP","TOT","USD_CAP","A","2014",104917.945675,
"LUX","GDP","TOT","USD_CAP","A","2015",107898.304236,
"LUX","GDP","TOT","USD_CAP","A","2016",112955.470175,
"LUX","GDP","TOT","USD_CAP","A","2017",114862.528755,
"LUX","GDP","TOT","USD_CAP","A","2018",116801.142101,
"LUX","GDP","TOT","USD_CAP","A","2019",117058.928146,
"LUX","GDP","TOT","USD_CAP","A","2020",117721.247087,
"LUX","GDP","TOT","USD_CAP","A","2021",134340.373726,
"MEX","GDP","TOT","USD_CAP","A","1970",1821.231807,"E"
"MEX","GDP","TOT","USD_CAP","A","1971",1927.274057,"E"
"MEX","GDP","TOT","USD_CAP","A","1972",2110.463843,"E"
"MEX","GDP","TOT","USD_CAP","A","1973",2335.347894,"E"
"MEX","GDP","TOT","USD_CAP","A","1974",2616.012156,"E"
"MEX","GDP","TOT","USD_CAP","A","1975",2926.660122,"E"
"MEX","GDP","TOT","USD_CAP","A","1976",3123.797478,"E"
"MEX","GDP","TOT","USD_CAP","A","1977",3333.352316,"E"
"MEX","GDP","TOT","USD_CAP","A","1978",3754.173258,"E"
"MEX","GDP","TOT","USD_CAP","A","1979",4315.112329,"E"
"MEX","GDP","TOT","USD_CAP","A","1980",4940.061065,"E"
"MEX","GDP","TOT","USD_CAP","A","1981",5747.034732,"E"
"MEX","GDP","TOT","USD_CAP","A","1982",5921.25591,"E"
"MEX","GDP","TOT","USD_CAP","A","1983",5757.16342,"E"
"MEX","GDP","TOT","USD_CAP","A","1984",6045.235413,"E"
"MEX","GDP","TOT","USD_CAP","A","1985",6273.769365,"E"
"MEX","GDP","TOT","USD_CAP","A","1986",6033.887794,"E"
"MEX","GDP","TOT","USD_CAP","A","1987",6171.62267,"E"
"MEX","GDP","TOT","USD_CAP","A","1988",6340.201974,"E"
"MEX","GDP","TOT","USD_CAP","A","1989",6731.458394,"E"
"MEX","GDP","TOT","USD_CAP","A","1990",7196.211257,"E"
"MEX","GDP","TOT","USD_CAP","A","1991",7616.689733,"E"
"MEX","GDP","TOT","USD_CAP","A","1992",7938.419674,"E"
"MEX","GDP","TOT","USD_CAP","A","1993",8280.532735,
"MEX","GDP","TOT","USD_CAP","A","1994",8736.564824,
"MEX","GDP","TOT","USD_CAP","A","1995",8231.658739,
"MEX","GDP","TOT","USD_CAP","A","1996",8820.661494,
"MEX","GDP","TOT","USD_CAP","A","1997",9456.139259,
"MEX","GDP","TOT","USD_CAP","A","1998",9925.675065,
"MEX","GDP","TOT","USD_CAP","A","1999",10216.053137,
"MEX","GDP","TOT","USD_CAP","A","2000",10870.092123,
"MEX","GDP","TOT","USD_CAP","A","2001",10937.137897,
"MEX","GDP","TOT","USD_CAP","A","2002",10999.980338,
"MEX","GDP","TOT","USD_CAP","A","2003",11308.492366,
"MEX","GDP","TOT","USD_CAP","A","2004",11926.995989,
"MEX","GDP","TOT","USD_CAP","A","2005",12539.95753,
"MEX","GDP","TOT","USD_CAP","A","2006",13725.383603,
"MEX","GDP","TOT","USD_CAP","A","2007",14240.154451,
"MEX","GDP","TOT","USD_CAP","A","2008",14885.902438,
"MEX","GDP","TOT","USD_CAP","A","2009",14521.804398,
"MEX","GDP","TOT","USD_CAP","A","2010",15252.073238,
"MEX","GDP","TOT","USD_CAP","A","2011",16546.641414,
"MEX","GDP","TOT","USD_CAP","A","2012",17220.06914,
"MEX","GDP","TOT","USD_CAP","A","2013",17461.798268,
"MEX","GDP","TOT","USD_CAP","A","2014",18178.397421,
"MEX","GDP","TOT","USD_CAP","A","2015",18454.801482,
"MEX","GDP","TOT","USD_CAP","A","2016",19516.145022,
"MEX","GDP","TOT","USD_CAP","A","2017",19947.197691,
"MEX","GDP","TOT","USD_CAP","A","2018",20354.829507,
"MEX","GDP","TOT","USD_CAP","A","2019",20145.644354,"P"
"MEX","GDP","TOT","USD_CAP","A","2020",18962.568201,"P"
"MEX","GDP","TOT","USD_CAP","A","2021",20386.907843,"E"
"NLD","GDP","TOT","USD_CAP","A","1969",4086.836185,"E"
"NLD","GDP","TOT","USD_CAP","A","1970",4417.004965,"E"
"NLD","GDP","TOT","USD_CAP","A","1971",4782.447669,"E"
"NLD","GDP","TOT","USD_CAP","A","1972",5062.057973,"E"
"NLD","GDP","TOT","USD_CAP","A","1973",5602.906249,"E"
"NLD","GDP","TOT","USD_CAP","A","1974",6317.644002,"E"
"NLD","GDP","TOT","USD_CAP","A","1975",6852.118038,"E"
"NLD","GDP","TOT","USD_CAP","A","1976",7513.174939,"E"
"NLD","GDP","TOT","USD_CAP","A","1977",8084.594023,"E"
"NLD","GDP","TOT","USD_CAP","A","1978",8802.209108,"E"
"NLD","GDP","TOT","USD_CAP","A","1979",9659.396119,"E"
"NLD","GDP","TOT","USD_CAP","A","1980",10786.708549,"E"
"NLD","GDP","TOT","USD_CAP","A","1981",11633.434127,"E"
"NLD","GDP","TOT","USD_CAP","A","1982",12143.515296,"E"
"NLD","GDP","TOT","USD_CAP","A","1983",12830.159983,"E"
"NLD","GDP","TOT","USD_CAP","A","1984",13647.781343,"E"
"NLD","GDP","TOT","USD_CAP","A","1985",14377.862177,"E"
"NLD","GDP","TOT","USD_CAP","A","1986",14994.434065,"E"
"NLD","GDP","TOT","USD_CAP","A","1987",15558.357199,"E"
"NLD","GDP","TOT","USD_CAP","A","1988",16553.081539,"E"
"NLD","GDP","TOT","USD_CAP","A","1989",17858.340003,"E"
"NLD","GDP","TOT","USD_CAP","A","1990",19171.411116,"E"
"NLD","GDP","TOT","USD_CAP","A","1991",20140.113873,"E"
"NLD","GDP","TOT","USD_CAP","A","1992",20793.210344,"E"
"NLD","GDP","TOT","USD_CAP","A","1993",21401.533293,"E"
"NLD","GDP","TOT","USD_CAP","A","1994",22372.643797,"E"
"NLD","GDP","TOT","USD_CAP","A","1995",23433.663488,
"NLD","GDP","TOT","USD_CAP","A","1996",24509.565661,
"NLD","GDP","TOT","USD_CAP","A","1997",26016.461583,
"NLD","GDP","TOT","USD_CAP","A","1998",27709.330528,
"NLD","GDP","TOT","USD_CAP","A","1999",29268.685491,
"NLD","GDP","TOT","USD_CAP","A","2000",31869.842367,
"NLD","GDP","TOT","USD_CAP","A","2001",33180.544383,
"NLD","GDP","TOT","USD_CAP","A","2002",34447.053372,
"NLD","GDP","TOT","USD_CAP","A","2003",34150.260289,
"NLD","GDP","TOT","USD_CAP","A","2004",35809.295703,
"NLD","GDP","TOT","USD_CAP","A","2005",37625.252435,
"NLD","GDP","TOT","USD_CAP","A","2006",41014.044759,
"NLD","GDP","TOT","USD_CAP","A","2007",43938.347892,
"NLD","GDP","TOT","USD_CAP","A","2008",46419.042594,
"NLD","GDP","TOT","USD_CAP","A","2009",44557.981143,
"NLD","GDP","TOT","USD_CAP","A","2010",45044.969112,
"NLD","GDP","TOT","USD_CAP","A","2011",46599.227659,
"NLD","GDP","TOT","USD_CAP","A","2012",47271.968226,
"NLD","GDP","TOT","USD_CAP","A","2013",49242.786711,
"NLD","GDP","TOT","USD_CAP","A","2014",49233.230349,
"NLD","GDP","TOT","USD_CAP","A","2015",50288.352815,
"NLD","GDP","TOT","USD_CAP","A","2016",52289.404292,
"NLD","GDP","TOT","USD_CAP","A","2017",55089.58143,
"NLD","GDP","TOT","USD_CAP","A","2018",57825.399708,
"NLD","GDP","TOT","USD_CAP","A","2019",59003.864774,
"NLD","GDP","TOT","USD_CAP","A","2020",59001.177882,"P"
"NLD","GDP","TOT","USD_CAP","A","2021",63445.083337,"P"
"NZL","GDP","TOT","USD_CAP","A","1970",3922.035308,"E"
"NZL","GDP","TOT","USD_CAP","A","1971",4302.865697,
"NZL","GDP","TOT","USD_CAP","A","1972",4714.571568,
"NZL","GDP","TOT","USD_CAP","A","1973",5078.434327,
"NZL","GDP","TOT","USD_CAP","A","1974",5675.649616,
"NZL","GDP","TOT","USD_CAP","A","1975",6289.033284,
"NZL","GDP","TOT","USD_CAP","A","1976",6539.245253,
"NZL","GDP","TOT","USD_CAP","A","1977",6465.887162,
"NZL","GDP","TOT","USD_CAP","A","1978",7243.1525,
"NZL","GDP","TOT","USD_CAP","A","1979",7661.330268,
"NZL","GDP","TOT","USD_CAP","A","1980",8442.524194,
"NZL","GDP","TOT","USD_CAP","A","1981",9437.069122,
"NZL","GDP","TOT","USD_CAP","A","1982",10438.094443,
"NZL","GDP","TOT","USD_CAP","A","1983",11205.850122,
"NZL","GDP","TOT","USD_CAP","A","1984",12291.795118,
"NZL","GDP","TOT","USD_CAP","A","1985",12637.055078,
"NZL","GDP","TOT","USD_CAP","A","1986",13243.537014,
"NZL","GDP","TOT","USD_CAP","A","1987",13375.675369,
"NZL","GDP","TOT","USD_CAP","A","1988",13852.619656,
"NZL","GDP","TOT","USD_CAP","A","1989",14434.596002,
"NZL","GDP","TOT","USD_CAP","A","1990",14681.342317,
"NZL","GDP","TOT","USD_CAP","A","1991",14528.570835,
"NZL","GDP","TOT","USD_CAP","A","1992",14872.409341,
"NZL","GDP","TOT","USD_CAP","A","1993",15886.494453,
"NZL","GDP","TOT","USD_CAP","A","1994",16982.119107,
"NZL","GDP","TOT","USD_CAP","A","1995",17831.916527,
"NZL","GDP","TOT","USD_CAP","A","1996",18394.744452,
"NZL","GDP","TOT","USD_CAP","A","1997",19089.290758,
"NZL","GDP","TOT","USD_CAP","A","1998",19312.991931,
"NZL","GDP","TOT","USD_CAP","A","1999",20537.595625,
"NZL","GDP","TOT","USD_CAP","A","2000",21470.850533,
"NZL","GDP","TOT","USD_CAP","A","2001",22399.270791,
"NZL","GDP","TOT","USD_CAP","A","2002",23180.064981,
"NZL","GDP","TOT","USD_CAP","A","2003",23868.729248,
"NZL","GDP","TOT","USD_CAP","A","2004",25006.738203,
"NZL","GDP","TOT","USD_CAP","A","2005",25590.127446,
"NZL","GDP","TOT","USD_CAP","A","2006",27675.50845,
"NZL","GDP","TOT","USD_CAP","A","2007",29290.053915,
"NZL","GDP","TOT","USD_CAP","A","2008",29748.931565,
"NZL","GDP","TOT","USD_CAP","A","2009",30572.372215,
"NZL","GDP","TOT","USD_CAP","A","2010",31135.864443,
"NZL","GDP","TOT","USD_CAP","A","2011",32638.103325,
"NZL","GDP","TOT","USD_CAP","A","2012",32916.91304,
"NZL","GDP","TOT","USD_CAP","A","2013",36084.865782,
"NZL","GDP","TOT","USD_CAP","A","2014",37084.794142,
"NZL","GDP","TOT","USD_CAP","A","2015",37246.951138,
"NZL","GDP","TOT","USD_CAP","A","2016",39696.946073,
"NZL","GDP","TOT","USD_CAP","A","2017",42008.211082,
"NZL","GDP","TOT","USD_CAP","A","2018",42334.17358,
"NZL","GDP","TOT","USD_CAP","A","2019",45251.266802,
"NZL","GDP","TOT","USD_CAP","A","2020",44698.274404,
"NZL","GDP","TOT","USD_CAP","A","2021",46388.713365,"E"
"NOR","GDP","TOT","USD_CAP","A","1970",3362.991808,
"NOR","GDP","TOT","USD_CAP","A","1971",3708.069915,
"NOR","GDP","TOT","USD_CAP","A","1972",4043.488558,
"NOR","GDP","TOT","USD_CAP","A","1973",4426.882946,
"NOR","GDP","TOT","USD_CAP","A","1974",4984.339185,
"NOR","GDP","TOT","USD_CAP","A","1975",5684.332298,
"NOR","GDP","TOT","USD_CAP","A","1976",6316.570078,
"NOR","GDP","TOT","USD_CAP","A","1977",6958.804292,
"NOR","GDP","TOT","USD_CAP","A","1978",7705.976267,
"NOR","GDP","TOT","USD_CAP","A","1979",8680.270217,
"NOR","GDP","TOT","USD_CAP","A","1980",9864.894269,
"NOR","GDP","TOT","USD_CAP","A","1981",10933.450211,
"NOR","GDP","TOT","USD_CAP","A","1982",11593.853401,
"NOR","GDP","TOT","USD_CAP","A","1983",12487.153245,
"NOR","GDP","TOT","USD_CAP","A","1984",13680.92182,
"NOR","GDP","TOT","USD_CAP","A","1985",14850.71832,
"NOR","GDP","TOT","USD_CAP","A","1986",15709.233378,
"NOR","GDP","TOT","USD_CAP","A","1987",16301.708295,
"NOR","GDP","TOT","USD_CAP","A","1988",16745.656183,
"NOR","GDP","TOT","USD_CAP","A","1989",17507.954935,
"NOR","GDP","TOT","USD_CAP","A","1990",18453.209654,
"NOR","GDP","TOT","USD_CAP","A","1991",19568.834956,
"NOR","GDP","TOT","USD_CAP","A","1992",20614.117946,
"NOR","GDP","TOT","USD_CAP","A","1993",21572.320418,
"NOR","GDP","TOT","USD_CAP","A","1994",23013.415645,
"NOR","GDP","TOT","USD_CAP","A","1995",24348.844805,
"NOR","GDP","TOT","USD_CAP","A","1996",26820.361703,
"NOR","GDP","TOT","USD_CAP","A","1997",28609.672746,
"NOR","GDP","TOT","USD_CAP","A","1998",28189.342916,
"NOR","GDP","TOT","USD_CAP","A","1999",30554.45254,
"NOR","GDP","TOT","USD_CAP","A","2000",36936.216144,
"NOR","GDP","TOT","USD_CAP","A","2001",37762.226185,
"NOR","GDP","TOT","USD_CAP","A","2002",37981.68638,
"NOR","GDP","TOT","USD_CAP","A","2003",38592.481304,
"NOR","GDP","TOT","USD_CAP","A","2004",42549.110819,
"NOR","GDP","TOT","USD_CAP","A","2005",47800.540634,
"NOR","GDP","TOT","USD_CAP","A","2006",54156.729649,
"NOR","GDP","TOT","USD_CAP","A","2007",55932.353349,
"NOR","GDP","TOT","USD_CAP","A","2008",61719.343656,
"NOR","GDP","TOT","USD_CAP","A","2009",55361.078297,
"NOR","GDP","TOT","USD_CAP","A","2010",57922.634469,
"NOR","GDP","TOT","USD_CAP","A","2011",62077.845797,
"NOR","GDP","TOT","USD_CAP","A","2012",65349.216157,
"NOR","GDP","TOT","USD_CAP","A","2013",66956.285962,
"NOR","GDP","TOT","USD_CAP","A","2014",65895.667611,
"NOR","GDP","TOT","USD_CAP","A","2015",60352.716908,
"NOR","GDP","TOT","USD_CAP","A","2016",58923.240139,
"NOR","GDP","TOT","USD_CAP","A","2017",64050.366694,
"NOR","GDP","TOT","USD_CAP","A","2018",69807.225536,
"NOR","GDP","TOT","USD_CAP","A","2019",66797.863207,
"NOR","GDP","TOT","USD_CAP","A","2020",62650.379161,
"NOR","GDP","TOT","USD_CAP","A","2021",79162.871042,
"POL","GDP","TOT","USD_CAP","A","1990",6201.544298,"E"
"POL","GDP","TOT","USD_CAP","A","1991",5949.276387,"E"
"POL","GDP","TOT","USD_CAP","A","1992",6227.429596,"E"
"POL","GDP","TOT","USD_CAP","A","1993",6605.054311,"E"
"POL","GDP","TOT","USD_CAP","A","1994",7097.40137,"E"
"POL","GDP","TOT","USD_CAP","A","1995",7745.418211,
"POL","GDP","TOT","USD_CAP","A","1996",8348.287338,
"POL","GDP","TOT","USD_CAP","A","1997",9020.097336,
"POL","GDP","TOT","USD_CAP","A","1998",9581.797308,
"POL","GDP","TOT","USD_CAP","A","1999",10143.29528,
"POL","GDP","TOT","USD_CAP","A","2000",10672.856292,
"POL","GDP","TOT","USD_CAP","A","2001",11118.865029,
"POL","GDP","TOT","USD_CAP","A","2002",11803.761357,
"POL","GDP","TOT","USD_CAP","A","2003",12291.541453,
"POL","GDP","TOT","USD_CAP","A","2004",13354.456755,
"POL","GDP","TOT","USD_CAP","A","2005",13898.413011,
"POL","GDP","TOT","USD_CAP","A","2006",15156.021515,
"POL","GDP","TOT","USD_CAP","A","2007",16804.843293,
"POL","GDP","TOT","USD_CAP","A","2008",18308.038986,
"POL","GDP","TOT","USD_CAP","A","2009",19074.247921,
"POL","GDP","TOT","USD_CAP","A","2010",20813.092736,
"POL","GDP","TOT","USD_CAP","A","2011",22553.514215,
"POL","GDP","TOT","USD_CAP","A","2012",23455.560312,
"POL","GDP","TOT","USD_CAP","A","2013",24272.842559,
"POL","GDP","TOT","USD_CAP","A","2014",25162.875509,
"POL","GDP","TOT","USD_CAP","A","2015",26534.723216,
"POL","GDP","TOT","USD_CAP","A","2016",27985.340009,
"POL","GDP","TOT","USD_CAP","A","2017",29714.590984,
"POL","GDP","TOT","USD_CAP","A","2018",31588.493559,
"POL","GDP","TOT","USD_CAP","A","2019",33427.503432,
"POL","GDP","TOT","USD_CAP","A","2020",34059.98442,
"POL","GDP","TOT","USD_CAP","A","2021",37400.262349,
"PRT","GDP","TOT","USD_CAP","A","1970",2076.990427,"E"
"PRT","GDP","TOT","USD_CAP","A","1971",2347.456681,"E"
"PRT","GDP","TOT","USD_CAP","A","1972",2649.215257,"E"
"PRT","GDP","TOT","USD_CAP","A","1973",3106.299184,"E"
"PRT","GDP","TOT","USD_CAP","A","1974",3377.191512,"E"
"PRT","GDP","TOT","USD_CAP","A","1975",3398.006364,"E"
"PRT","GDP","TOT","USD_CAP","A","1976",3725.066506,"E"
"PRT","GDP","TOT","USD_CAP","A","1977",4134.000934,"E"
"PRT","GDP","TOT","USD_CAP","A","1978",4500.358855,"E"
"PRT","GDP","TOT","USD_CAP","A","1979",5093.675796,"E"
"PRT","GDP","TOT","USD_CAP","A","1980",5746.227251,"E"
"PRT","GDP","TOT","USD_CAP","A","1981",6337.219115,"E"
"PRT","GDP","TOT","USD_CAP","A","1982",6830.139474,"E"
"PRT","GDP","TOT","USD_CAP","A","1983",7054.769211,"E"
"PRT","GDP","TOT","USD_CAP","A","1984",7147.460326,"E"
"PRT","GDP","TOT","USD_CAP","A","1985",7563.842611,"E"
"PRT","GDP","TOT","USD_CAP","A","1986",8035.69411,"E"
"PRT","GDP","TOT","USD_CAP","A","1987",8774.772006,"E"
"PRT","GDP","TOT","USD_CAP","A","1988",9790.09731,"E"
"PRT","GDP","TOT","USD_CAP","A","1989",10862.950857,"E"
"PRT","GDP","TOT","USD_CAP","A","1990",11759.764929,"E"
"PRT","GDP","TOT","USD_CAP","A","1991",12724.507025,"E"
"PRT","GDP","TOT","USD_CAP","A","1992",13161.573404,"E"
"PRT","GDP","TOT","USD_CAP","A","1993",13183.556934,"E"
"PRT","GDP","TOT","USD_CAP","A","1994",13562.362842,"E"
"PRT","GDP","TOT","USD_CAP","A","1995",14398.876224,
"PRT","GDP","TOT","USD_CAP","A","1996",14917.62635,
"PRT","GDP","TOT","USD_CAP","A","1997",15788.66677,
"PRT","GDP","TOT","USD_CAP","A","1998",16687.051603,
"PRT","GDP","TOT","USD_CAP","A","1999",17718.199563,
"PRT","GDP","TOT","USD_CAP","A","2000",18876.663002,
"PRT","GDP","TOT","USD_CAP","A","2001",19524.941284,
"PRT","GDP","TOT","USD_CAP","A","2002",20356.721555,
"PRT","GDP","TOT","USD_CAP","A","2003",20851.131027,
"PRT","GDP","TOT","USD_CAP","A","2004",21477.752034,
"PRT","GDP","TOT","USD_CAP","A","2005",22725.351606,
"PRT","GDP","TOT","USD_CAP","A","2006",24682.69159,
"PRT","GDP","TOT","USD_CAP","A","2007",25733.019568,
"PRT","GDP","TOT","USD_CAP","A","2008",26665.771577,
"PRT","GDP","TOT","USD_CAP","A","2009",26459.014535,
"PRT","GDP","TOT","USD_CAP","A","2010",27261.94794,
"PRT","GDP","TOT","USD_CAP","A","2011",26769.42769,
"PRT","GDP","TOT","USD_CAP","A","2012",26438.140472,
"PRT","GDP","TOT","USD_CAP","A","2013",27936.006299,
"PRT","GDP","TOT","USD_CAP","A","2014",28742.313125,
"PRT","GDP","TOT","USD_CAP","A","2015",29660.845901,
"PRT","GDP","TOT","USD_CAP","A","2016",31607.610185,
"PRT","GDP","TOT","USD_CAP","A","2017",33044.70015,
"PRT","GDP","TOT","USD_CAP","A","2018",34928.61899,
"PRT","GDP","TOT","USD_CAP","A","2019",36171.964841,
"PRT","GDP","TOT","USD_CAP","A","2020",34177.019943,"P"
"PRT","GDP","TOT","USD_CAP","A","2021",35914.440547,"P"
"SVK","GDP","TOT","USD_CAP","A","1992",7182.751007,"E"
"SVK","GDP","TOT","USD_CAP","A","1993",7467.483448,"E"
"SVK","GDP","TOT","USD_CAP","A","1994",8067.061009,"E"
"SVK","GDP","TOT","USD_CAP","A","1995",8690.753047,
"SVK","GDP","TOT","USD_CAP","A","1996",9404.38497,
"SVK","GDP","TOT","USD_CAP","A","1997",10085.791621,
"SVK","GDP","TOT","USD_CAP","A","1998",10622.380757,
"SVK","GDP","TOT","USD_CAP","A","1999",10714.989611,
"SVK","GDP","TOT","USD_CAP","A","2000",11351.316216,
"SVK","GDP","TOT","USD_CAP","A","2001",12384.456371,
"SVK","GDP","TOT","USD_CAP","A","2002",13307.878099,
"SVK","GDP","TOT","USD_CAP","A","2003",14165.405025,
"SVK","GDP","TOT","USD_CAP","A","2004",15197.802923,
"SVK","GDP","TOT","USD_CAP","A","2005",16595.261602,
"SVK","GDP","TOT","USD_CAP","A","2006",18851.357046,
"SVK","GDP","TOT","USD_CAP","A","2007",21136.075204,
"SVK","GDP","TOT","USD_CAP","A","2008",23608.977522,
"SVK","GDP","TOT","USD_CAP","A","2009",22947.016917,
"SVK","GDP","TOT","USD_CAP","A","2010",25122.641262,
"SVK","GDP","TOT","USD_CAP","A","2011",26147.239673,
"SVK","GDP","TOT","USD_CAP","A","2012",26894.994483,
"SVK","GDP","TOT","USD_CAP","A","2013",27917.45727,
"SVK","GDP","TOT","USD_CAP","A","2014",28930.034071,
"SVK","GDP","TOT","USD_CAP","A","2015",29972.9225,
"SVK","GDP","TOT","USD_CAP","A","2016",29645.701303,
"SVK","GDP","TOT","USD_CAP","A","2017",30066.187534,
"SVK","GDP","TOT","USD_CAP","A","2018",31218.960027,
"SVK","GDP","TOT","USD_CAP","A","2019",31971.867433,
"SVK","GDP","TOT","USD_CAP","A","2020",31346.275873,
"SVK","GDP","TOT","USD_CAP","A","2021",32986.812105,
"ESP","GDP","TOT","USD_CAP","A","1970",2767.318181,"E"
"ESP","GDP","TOT","USD_CAP","A","1971",3014.841481,"E"
"ESP","GDP","TOT","USD_CAP","A","1972",3371.120003,"E"
"ESP","GDP","TOT","USD_CAP","A","1973",3798.4462,"E"
"ESP","GDP","TOT","USD_CAP","A","1974",4330.960848,"E"
"ESP","GDP","TOT","USD_CAP","A","1975",4708.478848,"E"
"ESP","GDP","TOT","USD_CAP","A","1976",5071.463476,"E"
"ESP","GDP","TOT","USD_CAP","A","1977",5473.976045,"E"
"ESP","GDP","TOT","USD_CAP","A","1978",5878.290259,"E"
"ESP","GDP","TOT","USD_CAP","A","1979",6311.994782,"E"
"ESP","GDP","TOT","USD_CAP","A","1980",6958.784148,"E"
"ESP","GDP","TOT","USD_CAP","A","1981",7560.583317,"E"
"ESP","GDP","TOT","USD_CAP","A","1982",8084.275028,"E"
"ESP","GDP","TOT","USD_CAP","A","1983",8509.481478,"E"
"ESP","GDP","TOT","USD_CAP","A","1984",8937.253743,"E"
"ESP","GDP","TOT","USD_CAP","A","1985",9399.301384,"E"
"ESP","GDP","TOT","USD_CAP","A","1986",9870.483403,"E"
"ESP","GDP","TOT","USD_CAP","A","1987",10649.376396,"E"
"ESP","GDP","TOT","USD_CAP","A","1988",11561.237707,"E"
"ESP","GDP","TOT","USD_CAP","A","1989",12570.0709,"E"
"ESP","GDP","TOT","USD_CAP","A","1990",13513.174189,"E"
"ESP","GDP","TOT","USD_CAP","A","1991",14300.476741,"E"
"ESP","GDP","TOT","USD_CAP","A","1992",14727.846791,"E"
"ESP","GDP","TOT","USD_CAP","A","1993",14888.873603,"E"
"ESP","GDP","TOT","USD_CAP","A","1994",15541.356553,"E"
"ESP","GDP","TOT","USD_CAP","A","1995",16281.211493,
"ESP","GDP","TOT","USD_CAP","A","1996",16977.500528,
"ESP","GDP","TOT","USD_CAP","A","1997",17916.073162,
"ESP","GDP","TOT","USD_CAP","A","1998",19101.101187,
"ESP","GDP","TOT","USD_CAP","A","1999",19962.792109,
"ESP","GDP","TOT","USD_CAP","A","2000",21591.430573,
"ESP","GDP","TOT","USD_CAP","A","2001",22996.663676,
"ESP","GDP","TOT","USD_CAP","A","2002",24376.32871,
"ESP","GDP","TOT","USD_CAP","A","2003",25041.025848,
"ESP","GDP","TOT","USD_CAP","A","2004",26181.890036,
"ESP","GDP","TOT","USD_CAP","A","2005",27600.937175,
"ESP","GDP","TOT","USD_CAP","A","2006",30745.701401,
"ESP","GDP","TOT","USD_CAP","A","2007",32462.931726,
"ESP","GDP","TOT","USD_CAP","A","2008",33242.245427,
"ESP","GDP","TOT","USD_CAP","A","2009",32089.196919,
"ESP","GDP","TOT","USD_CAP","A","2010",31692.507932,
"ESP","GDP","TOT","USD_CAP","A","2011",31872.363088,
"ESP","GDP","TOT","USD_CAP","A","2012",31724.631513,
"ESP","GDP","TOT","USD_CAP","A","2013",32452.659676,
"ESP","GDP","TOT","USD_CAP","A","2014",33544.352014,
"ESP","GDP","TOT","USD_CAP","A","2015",34929.20969,
"ESP","GDP","TOT","USD_CAP","A","2016",37313.634913,
"ESP","GDP","TOT","USD_CAP","A","2017",39580.188366,
"ESP","GDP","TOT","USD_CAP","A","2018",40756.445269,
"ESP","GDP","TOT","USD_CAP","A","2019",41721.222195,"P"
"ESP","GDP","TOT","USD_CAP","A","2020",37764.086581,"P"
"ESP","GDP","TOT","USD_CAP","A","2021",40775.352596,"P"
"SWE","GDP","TOT","USD_CAP","A","1970",4903.017959,"E"
"SWE","GDP","TOT","USD_CAP","A","1971",5164.905314,"E"
"SWE","GDP","TOT","USD_CAP","A","1972",5495.206121,"E"
"SWE","GDP","TOT","USD_CAP","A","1973",6015.22569,"E"
"SWE","GDP","TOT","USD_CAP","A","1974",6746.309193,"E"
"SWE","GDP","TOT","USD_CAP","A","1975",7530.764275,"E"
"SWE","GDP","TOT","USD_CAP","A","1976",7999.98323,"E"
"SWE","GDP","TOT","USD_CAP","A","1977",8332.028527,"E"
"SWE","GDP","TOT","USD_CAP","A","1978",9047.975491,"E"
"SWE","GDP","TOT","USD_CAP","A","1979",10151.605698,"E"
"SWE","GDP","TOT","USD_CAP","A","1980",11235.097574,"E"
"SWE","GDP","TOT","USD_CAP","A","1981",12339.266003,"E"
"SWE","GDP","TOT","USD_CAP","A","1982",13257.247018,"E"
"SWE","GDP","TOT","USD_CAP","A","1983",14031.60463,"E"
"SWE","GDP","TOT","USD_CAP","A","1984",15138.165874,"E"
"SWE","GDP","TOT","USD_CAP","A","1985",15929.446608,"E"
"SWE","GDP","TOT","USD_CAP","A","1986",16647.721833,"E"
"SWE","GDP","TOT","USD_CAP","A","1987",17572.747784,"E"
"SWE","GDP","TOT","USD_CAP","A","1988",18574.122632,"E"
"SWE","GDP","TOT","USD_CAP","A","1989",19681.746811,"E"
"SWE","GDP","TOT","USD_CAP","A","1990",20413.953629,"E"
"SWE","GDP","TOT","USD_CAP","A","1991",20722.032096,"E"
"SWE","GDP","TOT","USD_CAP","A","1992",20825.457414,"E"
"SWE","GDP","TOT","USD_CAP","A","1993",20757.312154,
"SWE","GDP","TOT","USD_CAP","A","1994",21877.915533,
"SWE","GDP","TOT","USD_CAP","A","1995",23094.15369,
"SWE","GDP","TOT","USD_CAP","A","1996",23927.51014,
"SWE","GDP","TOT","USD_CAP","A","1997",24805.716833,
"SWE","GDP","TOT","USD_CAP","A","1998",25887.761442,
"SWE","GDP","TOT","USD_CAP","A","1999",27471.476497,
"SWE","GDP","TOT","USD_CAP","A","2000",29618.30891,
"SWE","GDP","TOT","USD_CAP","A","2001",29927.464323,
"SWE","GDP","TOT","USD_CAP","A","2002",30926.361002,
