"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","1995",1.937352,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.55975,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2005",2.7334,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.909065,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.883109,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.859644,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.83395,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.849273,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.722546,
"GRC","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.856142,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.213031,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.962297,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.572341,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.49603,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.806048,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.830113,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.168526,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.829189,
"HUN","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.769518,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.608775,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2005",5.178096,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2008",4.712862,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.753016,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.500161,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.5493,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.446277,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.368084,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.491962,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.392713,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.275385,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.474779,
"ISL","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.575841,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.706292,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.838228,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.24099,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.957617,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.410858,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.447894,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.345749,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.323519,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.993211,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.664542,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.582941,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.598385,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.474137,
"IRL","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.410138,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.354876,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.034551,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.000728,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.052607,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.103365,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2010",2.944137,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.803684,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.956705,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.01687,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.996264,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.003922,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.730421,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.953354,
"ITA","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.195008,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2005",2.739137,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2010",2.879642,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.80676,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.847974,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.780768,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.820281,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.765953,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.660066,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.629407,
"JPN","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.581062,
"KOR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.545228,
"KOR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.445405,
"KOR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.471132,
"KOR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.531518,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.017269,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.369103,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.477717,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.241764,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.302336,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.936949,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.044559,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.947644,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.678249,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.748896,
"LUX","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.896407,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.196211,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.135967,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.823887,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.619252,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.901468,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.89331,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.888127,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.814656,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.883764,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.865832,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.849586,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.710985,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.198442,
"MEX","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.217001,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.112969,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.132501,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.546281,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.409482,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.777898,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.77371,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.688994,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.712985,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.75118,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.598869,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.598122,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.525851,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.479586,
"NLD","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.481462,
"NZL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.935651,
"NZL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.849238,
"NZL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.716962,
"NZL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.732713,
"NZL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.66748,
"NZL","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.573165,
"NZL","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.45535,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.472633,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.632386,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.708449,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.579752,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.566514,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.578542,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.360988,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.445811,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.403494,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.38583,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.228628,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.173372,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.111339,
"POL","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.211598,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.451213,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.713067,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.573294,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.265153,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.825897,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.74117,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.560975,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.509541,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.717845,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.46357,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.941903,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.88589,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.992956,
"PRT","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.816396,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","1995",2.99359,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2000",2.639111,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2005",2.804677,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2008",2.54889,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.013412,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2010",2.970493,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2011",2.688801,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2012",2.626408,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2013",2.721297,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2014",2.772359,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2015",2.8314,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2016",2.70139,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2017",2.685595,
"SVK","EDUEXP","PRY_NTRY","PC_GDP","A","2018",2.761265,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.727896,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.085381,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2005",2.844874,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.00884,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.254979,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.230803,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.180373,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.123453,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.066311,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.025162,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.080104,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.075295,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.034619,
"ESP","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.02017,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","1995",3.86197,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.972591,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.965153,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.797532,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.922372,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.720559,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.615736,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.649807,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.651597,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.62883,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.594253,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.772745,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.864597,
"SWE","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.978019,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.101596,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.321457,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.337194,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.387145,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.291203,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.510843,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.297689,
"TUR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.371467,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2005",4.149649,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.838064,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.091896,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2010",4.321733,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2011",4.348045,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2012",4.413621,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.806077,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.842411,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.43134,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.364132,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.307959,
"GBR","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.114337,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2000",3.68584,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.78337,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.923909,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.953975,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.897642,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.772041,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.621079,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.522695,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.486217,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.492734,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.5265,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.545334,
"USA","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.498639,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","1995",2.814717,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2000",4.246162,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.60883,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.63184,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2009",3.845229,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2010",3.395561,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.33592,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.739451,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",3.377829,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",3.115183,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",3.159161,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",3.585634,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2017",3.949608,
"CHL","EDUEXP","PRY_NTRY","PC_GDP","A","2018",4.19105,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2009",4.376594,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2011",3.937821,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2012",3.945737,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2013",4.228939,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2014",4.041044,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2015",4.064158,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2016",4.057046,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2017",4.034164,
"COL","EDUEXP","PRY_NTRY","PC_GDP","A","2018",3.986238,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2005",3.417014,
"EST","EDUEXP","PRY_NTRY","PC_GDP","A","2008",3.760958,
